id_turno,dni_personal,numero_cabina,fecha,turno
TURNO00005244,45401343,C0044,2025-06-18,tarde
TURNO00005245,19320316,C0045,2025-06-18,tarde
TURNO00005246,14259790,C0046,2025-06-18,tarde
TURNO00005247,85379577,C0047,2025-06-18,tarde
TURNO00005248,43997764,C0048,2025-06-18,tarde
TURNO00005249,60980655,C0049,2025-06-18,tarde
TURNO00005250,73534307,C0050,2025-06-18,tarde
TURNO00005251,91572209,C0051,2025-06-18,tarde
TURNO00005252,18736488,C0052,2025-06-18,tarde
TURNO00005253,65774099,C0053,2025-06-18,tarde
TURNO00005254,54880427,C0054,2025-06-18,tarde
TURNO00005255,92001414,C0055,2025-06-18,tarde
TURNO00005256,31118171,C0056,2025-06-18,tarde
TURNO00005257,22563677,C0057,2025-06-18,tarde
TURNO00005258,48805980,C0058,2025-06-18,tarde
TURNO00005259,81914677,C0059,2025-06-18,tarde
TURNO00005260,53869470,C0060,2025-06-18,tarde
TURNO00005261,60731253,C0061,2025-06-18,tarde
TURNO00005262,35632986,C0062,2025-06-18,tarde
TURNO00005263,45753175,C0063,2025-06-18,tarde
TURNO00005264,79050668,C0064,2025-06-18,tarde
TURNO00005265,66815575,C0065,2025-06-18,tarde
TURNO00005266,95908447,C0066,2025-06-18,tarde
TURNO00005267,75575041,C0067,2025-06-18,tarde
TURNO00005268,24254988,C0068,2025-06-18,tarde
TURNO00005269,51147587,C0069,2025-06-18,tarde
TURNO00005270,78103250,C0070,2025-06-18,tarde
TURNO00005271,88534015,C0071,2025-06-18,tarde
TURNO00005272,50907071,C0072,2025-06-18,tarde
TURNO00005273,30993550,C0073,2025-06-18,tarde
TURNO00005274,19133337,C0074,2025-06-18,tarde
TURNO00005275,33980655,C0075,2025-06-18,tarde
TURNO00005276,52009266,C0076,2025-06-18,tarde
TURNO00005277,27111474,C0077,2025-06-18,tarde
TURNO00005278,89519052,C0078,2025-06-18,tarde
TURNO00005279,94488781,C0079,2025-06-18,tarde
TURNO00005280,25549477,C0080,2025-06-18,tarde
TURNO00005281,66815575,C0081,2025-06-18,tarde
TURNO00005282,70169134,C0082,2025-06-18,tarde
TURNO00005283,76236371,C0083,2025-06-18,tarde
TURNO00005284,28965254,C0084,2025-06-18,tarde
TURNO00005285,45029072,C0085,2025-06-18,tarde
TURNO00005286,12914334,C0086,2025-06-18,tarde
TURNO00005287,56934707,C0087,2025-06-18,tarde
TURNO00005288,86197640,C0088,2025-06-18,tarde
TURNO00005289,85478877,C0089,2025-06-18,tarde
TURNO00005290,70169134,C0090,2025-06-18,tarde
TURNO00005291,29933241,C0091,2025-06-18,tarde
TURNO00005292,17036515,C0092,2025-06-18,tarde
TURNO00005293,90278252,C0093,2025-06-18,tarde
TURNO00005294,64952516,C0094,2025-06-18,tarde
TURNO00005295,67696232,C0095,2025-06-18,tarde
TURNO00005296,80420740,C0096,2025-06-18,tarde
TURNO00005297,37777409,C0097,2025-06-18,tarde
TURNO00005298,51799183,C0098,2025-06-18,tarde
TURNO00005299,17603428,C0099,2025-06-18,tarde
TURNO00005300,67696232,C0100,2025-06-18,tarde
TURNO00005301,68534414,C0001,2025-06-18,noche
TURNO00005302,93184499,C0002,2025-06-18,noche
TURNO00005303,45753175,C0003,2025-06-18,noche
TURNO00005304,32869028,C0004,2025-06-18,noche
TURNO00005305,84203824,C0005,2025-06-18,noche
TURNO00005306,45916467,C0006,2025-06-18,noche
TURNO00005307,65168364,C0007,2025-06-18,noche
TURNO00005308,76236371,C0008,2025-06-18,noche
TURNO00005309,41223089,C0009,2025-06-18,noche
TURNO00005310,94376961,C0010,2025-06-18,noche
TURNO00005311,52901839,C0011,2025-06-18,noche
TURNO00005312,50312202,C0012,2025-06-18,noche
TURNO00005313,93538839,C0013,2025-06-18,noche
TURNO00005314,42927484,C0014,2025-06-18,noche
TURNO00005315,64559561,C0015,2025-06-18,noche
TURNO00005316,98687266,C0016,2025-06-18,noche
TURNO00005317,34440293,C0017,2025-06-18,noche
TURNO00005318,12856180,C0018,2025-06-18,noche
TURNO00005319,90278252,C0019,2025-06-18,noche
TURNO00005320,17036515,C0020,2025-06-18,noche
TURNO00005321,44164865,C0021,2025-06-18,noche
TURNO00005322,64912440,C0022,2025-06-18,noche
TURNO00005323,22761024,C0023,2025-06-18,noche
TURNO00005324,39210523,C0024,2025-06-18,noche
TURNO00005325,69312344,C0025,2025-06-18,noche
TURNO00005326,14086794,C0026,2025-06-18,noche
TURNO00005327,91247563,C0027,2025-06-18,noche
TURNO00005328,24968100,C0028,2025-06-18,noche
TURNO00005329,29190163,C0029,2025-06-18,noche
TURNO00005330,89066757,C0030,2025-06-18,noche
TURNO00005331,81534376,C0031,2025-06-18,noche
TURNO00005332,23929933,C0032,2025-06-18,noche
TURNO00005333,43061051,C0033,2025-06-18,noche
TURNO00005334,89519052,C0034,2025-06-18,noche
TURNO00005335,21733754,C0035,2025-06-18,noche
TURNO00005336,98730030,C0036,2025-06-18,noche
TURNO00005337,45808452,C0037,2025-06-18,noche
TURNO00005338,23582179,C0038,2025-06-18,noche
TURNO00005339,52218015,C0039,2025-06-18,noche
TURNO00005340,84668137,C0040,2025-06-18,noche
TURNO00005341,23582179,C0041,2025-06-18,noche
TURNO00005342,27534631,C0042,2025-06-18,noche
TURNO00005343,30993550,C0043,2025-06-18,noche
TURNO00005344,59859887,C0044,2025-06-18,noche
TURNO00005345,85951524,C0045,2025-06-18,noche
TURNO00005346,54777966,C0046,2025-06-18,noche
TURNO00005347,39333353,C0047,2025-06-18,noche
TURNO00005348,47451876,C0048,2025-06-18,noche
TURNO00005349,86197640,C0049,2025-06-18,noche
TURNO00005350,31977167,C0050,2025-06-18,noche
TURNO00005351,76177025,C0051,2025-06-18,noche
TURNO00005352,24254988,C0052,2025-06-18,noche
TURNO00005353,48414597,C0053,2025-06-18,noche
TURNO00005354,67798930,C0054,2025-06-18,noche
TURNO00005355,74007128,C0055,2025-06-18,noche
TURNO00005356,30209669,C0056,2025-06-18,noche
TURNO00005357,46172675,C0057,2025-06-18,noche
TURNO00005358,49531378,C0058,2025-06-18,noche
TURNO00005359,18612860,C0059,2025-06-18,noche
TURNO00005360,80614879,C0060,2025-06-18,noche
TURNO00005361,67696232,C0061,2025-06-18,noche
TURNO00005362,43208178,C0062,2025-06-18,noche
TURNO00005363,59859887,C0063,2025-06-18,noche
TURNO00005364,78958311,C0064,2025-06-18,noche
TURNO00005365,49996605,C0065,2025-06-18,noche
TURNO00005366,12745935,C0066,2025-06-18,noche
TURNO00005367,30768159,C0067,2025-06-18,noche
TURNO00005368,30826835,C0068,2025-06-18,noche
TURNO00005369,55958605,C0069,2025-06-18,noche
TURNO00005370,77237994,C0070,2025-06-18,noche
TURNO00005371,75252328,C0071,2025-06-18,noche
TURNO00005372,50825215,C0072,2025-06-18,noche
TURNO00005373,24287491,C0073,2025-06-18,noche
TURNO00005374,33896847,C0074,2025-06-18,noche
TURNO00005375,76236371,C0075,2025-06-18,noche
TURNO00005376,67696232,C0076,2025-06-18,noche
TURNO00005377,16903617,C0077,2025-06-18,noche
TURNO00005378,65114777,C0078,2025-06-18,noche
TURNO00005379,37620615,C0079,2025-06-18,noche
TURNO00005380,51866978,C0080,2025-06-18,noche
TURNO00005381,10797450,C0081,2025-06-18,noche
TURNO00005382,47314637,C0082,2025-06-18,noche
TURNO00005383,54576405,C0083,2025-06-18,noche
TURNO00005384,60968383,C0084,2025-06-18,noche
TURNO00005385,22761024,C0085,2025-06-18,noche
TURNO00005386,20190243,C0086,2025-06-18,noche
TURNO00005387,71424929,C0087,2025-06-18,noche
TURNO00005388,74653244,C0088,2025-06-18,noche
TURNO00005389,29192527,C0089,2025-06-18,noche
TURNO00005390,30473457,C0090,2025-06-18,noche
TURNO00005391,64952516,C0091,2025-06-18,noche
TURNO00005392,65552273,C0092,2025-06-18,noche
TURNO00005393,37153417,C0093,2025-06-18,noche
TURNO00005394,48153605,C0094,2025-06-18,noche
TURNO00005395,55958605,C0095,2025-06-18,noche
TURNO00005396,47991049,C0096,2025-06-18,noche
TURNO00005397,85478877,C0097,2025-06-18,noche
TURNO00005398,21616188,C0098,2025-06-18,noche
TURNO00005399,24965096,C0099,2025-06-18,noche
TURNO00005400,76236371,C0100,2025-06-18,noche
TURNO00005401,10912608,C0001,2025-06-19,mañana
TURNO00005402,98928255,C0002,2025-06-19,mañana
TURNO00005403,55958605,C0003,2025-06-19,mañana
TURNO00005404,43061051,C0004,2025-06-19,mañana
TURNO00005405,76236371,C0005,2025-06-19,mañana
TURNO00005406,68534414,C0006,2025-06-19,mañana
TURNO00005407,25549477,C0007,2025-06-19,mañana
TURNO00005408,31788974,C0008,2025-06-19,mañana
TURNO00005409,29366327,C0009,2025-06-19,mañana
TURNO00005410,47617005,C0010,2025-06-19,mañana
TURNO00005411,48258715,C0011,2025-06-19,mañana
TURNO00005412,81775019,C0012,2025-06-19,mañana
TURNO00005413,66826410,C0013,2025-06-19,mañana
TURNO00005414,30209669,C0014,2025-06-19,mañana
TURNO00005415,50892983,C0015,2025-06-19,mañana
TURNO00005416,79022521,C0016,2025-06-19,mañana
TURNO00005417,16897210,C0017,2025-06-19,mañana
TURNO00005418,48356298,C0018,2025-06-19,mañana
TURNO00005419,84852130,C0019,2025-06-19,mañana
TURNO00005420,57905648,C0020,2025-06-19,mañana
TURNO00005421,86197640,C0021,2025-06-19,mañana
TURNO00005422,70511967,C0022,2025-06-19,mañana
TURNO00005423,46628786,C0023,2025-06-19,mañana
TURNO00005424,50977595,C0024,2025-06-19,mañana
TURNO00005425,90278252,C0025,2025-06-19,mañana
TURNO00005426,80420740,C0026,2025-06-19,mañana
TURNO00005427,45808452,C0027,2025-06-19,mañana
TURNO00005428,42942439,C0028,2025-06-19,mañana
TURNO00005429,50914112,C0029,2025-06-19,mañana
TURNO00005430,64315245,C0030,2025-06-19,mañana
TURNO00005431,65114777,C0031,2025-06-19,mañana
TURNO00005432,92001414,C0032,2025-06-19,mañana
TURNO00005433,45753175,C0033,2025-06-19,mañana
TURNO00005434,98928255,C0034,2025-06-19,mañana
TURNO00005435,95908447,C0035,2025-06-19,mañana
TURNO00005436,30379923,C0036,2025-06-19,mañana
TURNO00005437,98687266,C0037,2025-06-19,mañana
TURNO00005438,73679978,C0038,2025-06-19,mañana
TURNO00005439,82823218,C0039,2025-06-19,mañana
TURNO00005440,50914112,C0040,2025-06-19,mañana
TURNO00005441,93713976,C0041,2025-06-19,mañana
TURNO00005442,48258715,C0042,2025-06-19,mañana
TURNO00005443,88275566,C0043,2025-06-19,mañana
TURNO00005444,10797450,C0044,2025-06-19,mañana
TURNO00005445,59894571,C0045,2025-06-19,mañana
TURNO00005446,91734105,C0046,2025-06-19,mañana
TURNO00005447,55280909,C0047,2025-06-19,mañana
TURNO00005448,11655407,C0048,2025-06-19,mañana
TURNO00005449,88275566,C0049,2025-06-19,mañana
TURNO00005450,32908286,C0050,2025-06-19,mañana
TURNO00005451,80420740,C0051,2025-06-19,mañana
TURNO00005452,71702053,C0052,2025-06-19,mañana
TURNO00005453,97355656,C0053,2025-06-19,mañana
TURNO00005454,26257607,C0054,2025-06-19,mañana
TURNO00005455,53546451,C0055,2025-06-19,mañana
TURNO00005456,89066757,C0056,2025-06-19,mañana
TURNO00005457,31977167,C0057,2025-06-19,mañana
TURNO00005458,85478877,C0058,2025-06-19,mañana
TURNO00005459,26316540,C0059,2025-06-19,mañana
TURNO00005460,21616188,C0060,2025-06-19,mañana
TURNO00005461,31977167,C0061,2025-06-19,mañana
TURNO00005462,82823218,C0062,2025-06-19,mañana
TURNO00005463,28705370,C0063,2025-06-19,mañana
TURNO00005464,21733754,C0064,2025-06-19,mañana
TURNO00005465,51866978,C0065,2025-06-19,mañana
TURNO00005466,93520219,C0066,2025-06-19,mañana
TURNO00005467,32921163,C0067,2025-06-19,mañana
TURNO00005468,12340019,C0068,2025-06-19,mañana
TURNO00005469,57815644,C0069,2025-06-19,mañana
TURNO00005470,26677482,C0070,2025-06-19,mañana
TURNO00005471,61651880,C0071,2025-06-19,mañana
TURNO00005472,90314473,C0072,2025-06-19,mañana
TURNO00005473,42006915,C0073,2025-06-19,mañana
TURNO00005474,31604309,C0074,2025-06-19,mañana
TURNO00005475,33447263,C0075,2025-06-19,mañana
TURNO00005476,70617416,C0076,2025-06-19,mañana
TURNO00005477,53661479,C0077,2025-06-19,mañana
TURNO00005478,29192527,C0078,2025-06-19,mañana
TURNO00005479,85602609,C0079,2025-06-19,mañana
TURNO00005480,26567813,C0080,2025-06-19,mañana
TURNO00005481,26568106,C0081,2025-06-19,mañana
TURNO00005482,70511967,C0082,2025-06-19,mañana
TURNO00005483,47451876,C0083,2025-06-19,mañana
TURNO00005484,12122984,C0084,2025-06-19,mañana
TURNO00005485,24038295,C0085,2025-06-19,mañana
TURNO00005486,33804190,C0086,2025-06-19,mañana
TURNO00005487,44164865,C0087,2025-06-19,mañana
TURNO00005488,18035832,C0088,2025-06-19,mañana
TURNO00005489,12914334,C0089,2025-06-19,mañana
TURNO00005490,94376961,C0090,2025-06-19,mañana
TURNO00005491,84203824,C0091,2025-06-19,mañana
TURNO00005492,63372822,C0092,2025-06-19,mañana
TURNO00005493,31788974,C0093,2025-06-19,mañana
TURNO00005494,57905648,C0094,2025-06-19,mañana
TURNO00005495,39396753,C0095,2025-06-19,mañana
TURNO00005496,32155252,C0096,2025-06-19,mañana
TURNO00005497,75575041,C0097,2025-06-19,mañana
TURNO00005498,64315245,C0098,2025-06-19,mañana
TURNO00005499,54576405,C0099,2025-06-19,mañana
TURNO00005500,26600280,C0100,2025-06-19,mañana
TURNO00005501,57087799,C0001,2025-06-19,tarde
TURNO00005502,18014303,C0002,2025-06-19,tarde
TURNO00005503,51887280,C0003,2025-06-19,tarde
TURNO00005504,30473457,C0004,2025-06-19,tarde
TURNO00005505,65298280,C0005,2025-06-19,tarde
TURNO00005506,63630549,C0006,2025-06-19,tarde
TURNO00005507,14259790,C0007,2025-06-19,tarde
TURNO00005508,26677482,C0008,2025-06-19,tarde
TURNO00005509,28615523,C0009,2025-06-19,tarde
TURNO00005510,32722784,C0010,2025-06-19,tarde
TURNO00005511,28982086,C0011,2025-06-19,tarde
TURNO00005512,52218015,C0012,2025-06-19,tarde
TURNO00005513,25813901,C0013,2025-06-19,tarde
TURNO00005514,53661479,C0014,2025-06-19,tarde
TURNO00005515,17603428,C0015,2025-06-19,tarde
TURNO00005516,56481490,C0016,2025-06-19,tarde
TURNO00005517,45838223,C0017,2025-06-19,tarde
TURNO00005518,60185029,C0018,2025-06-19,tarde
TURNO00005519,82072610,C0019,2025-06-19,tarde
TURNO00005520,22761024,C0020,2025-06-19,tarde
TURNO00005521,39444528,C0021,2025-06-19,tarde
TURNO00005522,67532982,C0022,2025-06-19,tarde
TURNO00005523,74653244,C0023,2025-06-19,tarde
TURNO00005524,65774099,C0024,2025-06-19,tarde
TURNO00005525,25383627,C0025,2025-06-19,tarde
TURNO00005526,82623986,C0026,2025-06-19,tarde
TURNO00005527,50065117,C0027,2025-06-19,tarde
TURNO00005528,23843161,C0028,2025-06-19,tarde
TURNO00005529,94389348,C0029,2025-06-19,tarde
TURNO00005530,42807943,C0030,2025-06-19,tarde
TURNO00005531,34440293,C0031,2025-06-19,tarde
TURNO00005532,63872581,C0032,2025-06-19,tarde
TURNO00005533,22563677,C0033,2025-06-19,tarde
TURNO00005534,53546451,C0034,2025-06-19,tarde
TURNO00005535,94488781,C0035,2025-06-19,tarde
TURNO00005536,92548464,C0036,2025-06-19,tarde
TURNO00005537,10075376,C0037,2025-06-19,tarde
TURNO00005538,10899398,C0038,2025-06-19,tarde
TURNO00005539,48171111,C0039,2025-06-19,tarde
TURNO00005540,26257607,C0040,2025-06-19,tarde
TURNO00005541,64315245,C0041,2025-06-19,tarde
TURNO00005542,59789448,C0042,2025-06-19,tarde
TURNO00005543,99390539,C0043,2025-06-19,tarde
TURNO00005544,37797687,C0044,2025-06-19,tarde
TURNO00005545,60968383,C0045,2025-06-19,tarde
TURNO00005546,70169134,C0046,2025-06-19,tarde
TURNO00005547,94389348,C0047,2025-06-19,tarde
TURNO00005548,88115177,C0048,2025-06-19,tarde
TURNO00005549,60731253,C0049,2025-06-19,tarde
TURNO00005550,87666415,C0050,2025-06-19,tarde
TURNO00005551,26822062,C0051,2025-06-19,tarde
TURNO00005552,74653244,C0052,2025-06-19,tarde
TURNO00005553,62174914,C0053,2025-06-19,tarde
TURNO00005554,44200105,C0054,2025-06-19,tarde
TURNO00005555,24345131,C0055,2025-06-19,tarde
TURNO00005556,18014303,C0056,2025-06-19,tarde
TURNO00005557,51887280,C0057,2025-06-19,tarde
TURNO00005558,11278310,C0058,2025-06-19,tarde
TURNO00005559,21733754,C0059,2025-06-19,tarde
TURNO00005560,67798930,C0060,2025-06-19,tarde
TURNO00005561,66850074,C0061,2025-06-19,tarde
TURNO00005562,92846944,C0062,2025-06-19,tarde
TURNO00005563,36178076,C0063,2025-06-19,tarde
TURNO00005564,21733754,C0064,2025-06-19,tarde
TURNO00005565,93538839,C0065,2025-06-19,tarde
TURNO00005566,86356633,C0066,2025-06-19,tarde
TURNO00005567,98687266,C0067,2025-06-19,tarde
TURNO00005568,26677482,C0068,2025-06-19,tarde
TURNO00005569,25813901,C0069,2025-06-19,tarde
TURNO00005570,12418274,C0070,2025-06-19,tarde
TURNO00005571,61373608,C0071,2025-06-19,tarde
TURNO00005572,69686691,C0072,2025-06-19,tarde
TURNO00005573,80470576,C0073,2025-06-19,tarde
TURNO00005574,12856180,C0074,2025-06-19,tarde
TURNO00005575,15597238,C0075,2025-06-19,tarde
TURNO00005576,65774099,C0076,2025-06-19,tarde
TURNO00005577,68534414,C0077,2025-06-19,tarde
TURNO00005578,41533222,C0078,2025-06-19,tarde
TURNO00005579,48356298,C0079,2025-06-19,tarde
TURNO00005580,21616188,C0080,2025-06-19,tarde
TURNO00005581,24352272,C0081,2025-06-19,tarde
TURNO00005582,39396753,C0082,2025-06-19,tarde
TURNO00005583,19320316,C0083,2025-06-19,tarde
TURNO00005584,32921163,C0084,2025-06-19,tarde
TURNO00005585,71553770,C0085,2025-06-19,tarde
TURNO00005586,55896683,C0086,2025-06-19,tarde
TURNO00005587,60715005,C0087,2025-06-19,tarde
TURNO00005588,46893983,C0088,2025-06-19,tarde
TURNO00005589,23843161,C0089,2025-06-19,tarde
TURNO00005590,66850074,C0090,2025-06-19,tarde
TURNO00005591,94389348,C0091,2025-06-19,tarde
TURNO00005592,77772729,C0092,2025-06-19,tarde
TURNO00005593,81800569,C0093,2025-06-19,tarde
TURNO00005594,92001414,C0094,2025-06-19,tarde
TURNO00005595,37210253,C0095,2025-06-19,tarde
TURNO00005596,44164865,C0096,2025-06-19,tarde
TURNO00005597,73495065,C0097,2025-06-19,tarde
TURNO00005598,95018712,C0098,2025-06-19,tarde
TURNO00005599,81800569,C0099,2025-06-19,tarde
TURNO00005600,77772729,C0100,2025-06-19,tarde
TURNO00005601,85118727,C0001,2025-06-19,noche
TURNO00005602,28705370,C0002,2025-06-19,noche
TURNO00005603,22011351,C0003,2025-06-19,noche
TURNO00005604,25813901,C0004,2025-06-19,noche
TURNO00005605,55977442,C0005,2025-06-19,noche
TURNO00005606,80547978,C0006,2025-06-19,noche
TURNO00005607,43110237,C0007,2025-06-19,noche
TURNO00005608,85048582,C0008,2025-06-19,noche
TURNO00005609,64379749,C0009,2025-06-19,noche
TURNO00005610,47991049,C0010,2025-06-19,noche
TURNO00005611,86055139,C0011,2025-06-19,noche
TURNO00005612,45029072,C0012,2025-06-19,noche
TURNO00005613,26567813,C0013,2025-06-19,noche
TURNO00005614,54527680,C0014,2025-06-19,noche
TURNO00005615,50944706,C0015,2025-06-19,noche
TURNO00005616,92001414,C0016,2025-06-19,noche
TURNO00005617,30768159,C0017,2025-06-19,noche
TURNO00005618,57478264,C0018,2025-06-19,noche
TURNO00005619,44162414,C0019,2025-06-19,noche
TURNO00005620,45027385,C0020,2025-06-19,noche
TURNO00005621,10594248,C0021,2025-06-19,noche
TURNO00005622,41589898,C0022,2025-06-19,noche
TURNO00005623,97084931,C0023,2025-06-19,noche
TURNO00005624,60968383,C0024,2025-06-19,noche
TURNO00005625,85379577,C0025,2025-06-19,noche
TURNO00005626,92407732,C0026,2025-06-19,noche
TURNO00005627,55977442,C0027,2025-06-19,noche
TURNO00005628,18014303,C0028,2025-06-19,noche
TURNO00005629,78103250,C0029,2025-06-19,noche
TURNO00005630,85048582,C0030,2025-06-19,noche
TURNO00005631,29192527,C0031,2025-06-19,noche
TURNO00005632,16618483,C0032,2025-06-19,noche
TURNO00005633,63284159,C0033,2025-06-19,noche
TURNO00005634,63872581,C0034,2025-06-19,noche
TURNO00005635,63089726,C0035,2025-06-19,noche
TURNO00005636,64559561,C0036,2025-06-19,noche
TURNO00005637,93343974,C0037,2025-06-19,noche
TURNO00005638,54880427,C0038,2025-06-19,noche
TURNO00005639,53869470,C0039,2025-06-19,noche
TURNO00005640,23582179,C0040,2025-06-19,noche
TURNO00005641,26600280,C0041,2025-06-19,noche
TURNO00005642,21527813,C0042,2025-06-19,noche
TURNO00005643,22761024,C0043,2025-06-19,noche
TURNO00005644,76236371,C0044,2025-06-19,noche
TURNO00005645,41223089,C0045,2025-06-19,noche
TURNO00005646,75051983,C0046,2025-06-19,noche
TURNO00005647,57478264,C0047,2025-06-19,noche
TURNO00005648,39276848,C0048,2025-06-19,noche
TURNO00005649,21912443,C0049,2025-06-19,noche
TURNO00005650,25968277,C0050,2025-06-19,noche
TURNO00005651,59303517,C0051,2025-06-19,noche
TURNO00005652,64912440,C0052,2025-06-19,noche
TURNO00005653,51715889,C0053,2025-06-19,noche
TURNO00005654,76236371,C0054,2025-06-19,noche
TURNO00005655,66815575,C0055,2025-06-19,noche
TURNO00005656,15215286,C0056,2025-06-19,noche
TURNO00005657,91247563,C0057,2025-06-19,noche
TURNO00005658,92548464,C0058,2025-06-19,noche
TURNO00005659,48153605,C0059,2025-06-19,noche
TURNO00005660,15824133,C0060,2025-06-19,noche
TURNO00005661,98730030,C0061,2025-06-19,noche
TURNO00005662,83683895,C0062,2025-06-19,noche
TURNO00005663,50088321,C0063,2025-06-19,noche
TURNO00005664,19397513,C0064,2025-06-19,noche
TURNO00005665,55977442,C0065,2025-06-19,noche
TURNO00005666,68534414,C0066,2025-06-19,noche
TURNO00005667,98687266,C0067,2025-06-19,noche
TURNO00005668,23035835,C0068,2025-06-19,noche
TURNO00005669,26316540,C0069,2025-06-19,noche
TURNO00005670,90094850,C0070,2025-06-19,noche
TURNO00005671,63284159,C0071,2025-06-19,noche
TURNO00005672,61828535,C0072,2025-06-19,noche
TURNO00005673,26789423,C0073,2025-06-19,noche
TURNO00005674,57478264,C0074,2025-06-19,noche
TURNO00005675,85379577,C0075,2025-06-19,noche
TURNO00005676,26677482,C0076,2025-06-19,noche
TURNO00005677,90558308,C0077,2025-06-19,noche
TURNO00005678,48805980,C0078,2025-06-19,noche
TURNO00005679,30826835,C0079,2025-06-19,noche
TURNO00005680,71702053,C0080,2025-06-19,noche
TURNO00005681,70218674,C0081,2025-06-19,noche
TURNO00005682,50977595,C0082,2025-06-19,noche
TURNO00005683,41165305,C0083,2025-06-19,noche
TURNO00005684,32296375,C0084,2025-06-19,noche
TURNO00005685,32722784,C0085,2025-06-19,noche
